adult,budget,genres,original_language,popularity,revenue,runtime,vote_average,vote_count,release_strategy,director_popularity,lead_actor_popularity,avg_top5_cast_popularity,imdb_rating,imdb_votes,period,roi,collection_flag,production_companies_count_cat,origin_country_count_cat,production_countries_count_cat,spoken_languages_count_cat
0,0,['Drama'],en,4.9456,580346,123,6.4,179,unknown,2.0976,7.0118,3.178,6.7,5684.0,Before COVID,,0,1,1,1,2
0,0,"['Romance', 'Music']",en,2.906,4000,105,7.1,59,theatrical,0.107,1.3479,1.72498,5.8,1081.0,Before COVID,,0,2,2,1,1
0,4480000,"['Comedy', 'Crime']",hi,3.1211,1632440,140,6.9,145,theatrical,2.023,7.2092,2.82806,7.2,29902.0,Before COVID,-0.6356160714285715,1,1,1,1,1
0,0,['Drama'],ko,1.6067,599913,114,7.3,193,unknown,1.9508,1.9131,1.78832,7.4,4944.0,Before COVID,,0,2,1,1,1
0,779000,"['Thriller', 'Action']",Other,1.3753,1550000,137,7.5,54,theatrical,1.9338,0.4026,1.51634,8.1,8722.0,Before COVID,0.9897304236200257,0,1,1,1,1
0,80000000,"['Family', 'Comedy', 'Adventure', 'Animation']",en,9.888,429434163,86,6.947,3231,theatrical,0.9614,3.7401,3.74938,6.4,76167.0,Before COVID,4.3679270375,1,2,1,1,1
0,0,"['Drama', 'Comedy', 'Romance']",zh,2.4577,39969537,105,6.6,57,theatrical,1.0944,5.1998,4.12718,6.4,1311.0,Before COVID,,0,0,1,1,1
0,0,['Drama'],Other,3.0749,24458,100,6.4,18,unknown,0.6364,0.6578,0.59232,6.7,1440.0,Before COVID,,0,2,1,1,1
0,0,"['Action', 'Comedy']",en,3.0295,197616,93,4.8,416,theatrical,2.1903,5.2766,2.44236,4.8,16167.0,Before COVID,,0,2,2,2,2
0,125000000,"['Fantasy', 'Science Fiction', 'Adventure']",en,2.9492,26508132,109,6.561,2461,theatrical,1.6206,7.0791,4.45884,5.7,61840.0,During COVID,-0.787934944,0,2,1,2,1
0,7000000,"['Crime', 'Action', 'Adventure', 'Thriller']",en,8.8693,37766,100,4.893,61,unknown,1.2847,4.2347,2.25768,3.6,2397.0,Before COVID,-0.9946048571428572,0,2,1,2,1
0,1200,"['Comedy', 'Horror']",en,0.2315,4300,86,10.0,1,theatrical,0.241,0.241,0.1269,6.0,39.0,Before COVID,2.5833333333333335,0,2,1,1,0
0,150000,"['Horror', 'Mystery']",es,1.9229,400000,87,6.1,24,theatrical,0.111,0.199,0.62512,4.9,128.0,Before COVID,1.6666666666666667,0,1,1,1,1
0,0,['Comedy'],Other,1.6675,646995,98,2.6,4,unknown,0.0,0.0143,0.0143,,,Before COVID,,0,1,1,1,1
0,0,"['Family', 'Animation', 'Adventure', 'Comedy', 'Fantasy']",ja,2.7295,92950446,94,7.8,40,theatrical,,,,,,Before COVID,,1,1,1,1,1
0,0,"['Music', 'Documentary', 'History']",en,5.534,226286,117,7.4,230,theatrical,2.107,1.2858,0.66862,7.8,13719.0,Before COVID,,0,2,1,1,1
0,40000000,"['Action', 'Comedy', 'Crime', 'Fantasy', 'Mystery', 'Thriller']",en,1.9101,27500000,91,5.8,1050,theatrical,0.9908,3.5042,2.77674,5.5,31771.0,Before COVID,-0.3125,0,2,2,2,1
0,2000000,"['Crime', 'Drama', 'Thriller']",en,2.9053,11239,95,6.3,315,theatrical,3.0066,1.4429,1.28314,6.1,12011.0,Before COVID,-0.9943805,0,2,2,2,1
0,1000000,"['Action', 'Drama', 'Science Fiction']",en,2.9195,25015,98,5.5,14,streaming,1.8117,1.8708,1.18322,4.7,1658.0,Before COVID,-0.974985,0,1,1,1,2
0,22000000,"['Drama', 'Crime', 'Thriller']",en,1.8925,13025860,122,6.3,1347,theatrical,2.0479,7.9865,4.25958,6.5,47126.0,Before COVID,-0.4079154545454545,0,2,1,2,2
0,0,['Comedy'],en,2.0406,381000,96,5.437,71,theatrical,0.5382,1.5173,1.45202,4.8,1827.0,Before COVID,,1,2,2,1,1
0,0,"['Romance', 'Horror']",Other,2.874,1575266,105,6.0,33,unknown,0.751,1.3473,0.4849599999999999,5.7,989.0,Before COVID,,0,2,1,1,2
0,12400000,"['Drama', 'Family', 'Fantasy']",it,1.6952,17133446,124,6.6,1540,theatrical,0.9583,0.9792,1.39518,6.3,15622.0,Before COVID,0.3817295161290323,0,2,1,2,1
0,4300000,"['Drama', 'Romance']",hi,6.679,3376375,151,7.043,246,theatrical,0.7536,2.7173,2.56712,7.4,46489.0,Before COVID,-0.21479651162790697,0,2,1,1,2
0,0,"['Animation', 'Action', 'Adventure', 'Fantasy', 'Science Fiction']",ja,2.9731,29322339,119,7.689,722,streaming,1.6071,8.0918,3.96854,7.3,9801.0,Before COVID,,1,2,1,1,1
0,30000000,"['Family', 'Animation', 'Comedy']",en,2.0986,46372519,92,6.6,506,theatrical,0.4701,1.1493,0.96402,6.1,8877.0,Before COVID,0.5457506333333333,1,2,1,2,1
0,0,"['Drama', 'Romance', 'Comedy']",es,3.7513,2186,105,6.9,86,theatrical,0.3519,0.595,0.91264,6.4,3708.0,Before COVID,,0,2,1,1,1
0,179554,['Documentary'],en,2.1861,311470,89,7.0,206,unknown,0.8137,2.7531,1.5685,7.2,7568.0,Before COVID,0.7346870579324326,0,2,1,1,1
0,6500000,"['Crime', 'Thriller', 'Action']",en,3.7364,2900000,96,6.866,183,streaming,0.752,3.2905,3.21584,5.7,4163.0,After COVID,-0.5538461538461539,0,2,1,1,1
0,0,"['Drama', 'Romance']",hi,1.3851,345872,135,5.8,60,theatrical,1.1666,2.2526,2.26514,5.4,5517.0,Before COVID,,0,2,1,1,1
0,7445000,"['Romance', 'Drama']",hi,4.0661,12805400,135,6.3,81,theatrical,3.0036,3.0777,2.0696000000000003,4.7,8520.0,Before COVID,0.72,0,1,1,1,1
0,0,"['Drama', 'Thriller']",en,1.0935,10456,94,5.9,326,unknown,0.414,6.9885,3.2288400000000004,6.2,12288.0,Before COVID,,0,2,2,2,1
0,0,"['Drama', 'Romance']",en,3.0141,9200168,106,5.7,604,theatrical,0.805,5.6687,4.70334,6.0,21938.0,Before COVID,,0,2,2,2,2
0,18000000,"['Drama', 'Adventure']",en,6.8199,4536348,102,5.9,293,theatrical,1.6607,5.1206,4.68148,6.0,10242.0,Before COVID,-0.7479806666666666,0,2,2,1,2
0,0,"['Romance', 'Comedy', 'Drama']",Other,0.15,1851000,95,6.6,9,theatrical,0.4681,1.2817,0.6608,5.4,58.0,Before COVID,,0,1,1,1,2
0,0,['Drama'],Other,2.8666,255,85,6.2,9,theatrical,0.1937,0.8656,0.69756,6.6,140.0,Before COVID,,0,2,1,1,1
0,0,['Horror'],en,3.6538,24039,90,5.6,346,streaming,1.3134,1.3785,1.65728,5.3,9802.0,Before COVID,,0,2,2,2,2
0,0,[],Other,1.3162,5500000,151,6.1,7,theatrical,0.8286,1.0626,1.66404,6.9,691.0,Before COVID,,0,0,1,1,1
0,0,['Horror'],Other,0.1806,423946,92,3.0,4,theatrical,,,,,,Before COVID,,0,0,1,1,1
0,0,['Drama'],fr,4.5795,165,112,6.6,116,unknown,0.2848,1.1574,1.75698,6.7,2042.0,Before COVID,,0,2,1,1,2
0,700000,['Drama'],en,4.2071,1015744,104,7.103,436,unknown,1.6412,2.6283,3.3326,7.2,23229.0,Before COVID,0.45106285714285715,0,2,1,1,2
0,0,['Horror'],Other,1.0512,1000000,110,5.61,50,theatrical,0.686,0.4846,0.60178,6.0,3660.0,Before COVID,,1,1,1,1,1
0,185000000,"['Crime', 'Mystery', 'Thriller']",en,14.9878,772319315,177,7.658,11386,theatrical,2.2449,6.7245,5.46038,7.8,902542.0,After COVID,3.174699,1,2,1,1,1
0,10000,"['Romance', 'Drama']",Other,0.1352,10000,78,6.4,5,theatrical,0.1859,0.0475,0.68188,6.2,327.0,Before COVID,0.0,0,1,1,2,1
0,30200000,"['Action', 'Adventure', 'Crime', 'War']",zh,2.436,173000000,124,7.0,260,theatrical,1.578,2.5179,1.51796,6.5,5640.0,Before COVID,4.728476821192053,0,2,2,2,2
0,0,"['Thriller', 'Drama']",en,10.4923,5500000,105,4.9,146,unknown,0.3717,4.7561,2.64792,4.8,6704.0,During COVID,,0,2,1,1,1
0,75000000,"['Drama', 'Thriller']",hi,1.6174,15020702,136,7.4,231,theatrical,0.499,3.4196,1.55428,8.0,51228.0,Before COVID,-0.7997239733333333,0,2,1,1,2
0,5610000,"['Fantasy', 'Action', 'Adventure']",ru,1.9091,10657499,117,6.1,156,unknown,0.2609,1.1615,1.27494,6.1,4153.0,Before COVID,0.8997324420677362,0,1,1,1,2
0,0,"['Comedy', 'Drama']",en,3.5334,3300000,71,6.343,577,theatrical,0.6301,3.3756,2.8861,6.6,22435.0,Before COVID,,0,2,1,2,1
0,33000000,"['Action', 'Adventure', 'Thriller']",en,9.1912,67200000,112,6.4,3152,theatrical,0.8123,7.1527,4.38358,6.2,98842.0,Before COVID,1.0363636363636364,0,2,1,2,2
0,0,"['Mystery', 'Horror', 'Science Fiction']",es,4.3047,200362,82,5.4,44,unknown,0.106,0.5793,0.2263399999999999,5.5,730.0,Before COVID,,0,2,1,1,1
0,25000000,"['Thriller', 'History', 'Drama', 'Action']",en,6.2796,16900000,123,7.5,1659,theatrical,2.279,3.4681,2.53116,7.6,77141.0,Before COVID,-0.324,0,2,2,2,2
0,0,"['Animation', 'Adventure', 'Comedy']",en,4.5314,11285154,93,6.0,135,theatrical,0.1742,4.7061,5.66862,4.9,2448.0,Before COVID,,1,2,2,2,1
0,5000000,"['Horror', 'Thriller']",en,0.8997,5728,91,4.9,410,theatrical,1.6419,4.7061,2.93008,4.9,14134.0,Before COVID,-0.9988544,0,2,1,1,1
0,12840746,"['Drama', 'Romance', 'Comedy']",fr,2.4042,82264,108,6.612,366,unknown,0.8243,2.3285,1.73538,6.6,6281.0,Before COVID,-0.9935935186320172,0,2,1,2,2
0,3500000,"['Horror', 'Thriller']",en,4.6229,44019588,100,5.888,1790,theatrical,1.0522,3.887,3.80708,5.5,38860.0,Before COVID,11.577025142857142,0,2,2,2,1
0,1500000,"['Romance', 'Comedy']",Other,1.4162,3000000,133,6.6,5,theatrical,1.322,0.5903,1.15842,6.8,1570.0,Before COVID,1.0,0,1,1,1,2
0,1600000,"['Comedy', 'Drama', 'Family', 'Fantasy', 'Romance']",Other,1.2987,4800000,115,7.4,12,theatrical,0.4314,1.2649,1.66648,7.5,2909.0,Before COVID,2.0,0,2,0,1,1
0,0,"['Action', 'Thriller', 'Crime']",Other,2.6072,103197501,110,6.2,113,theatrical,1.1821,3.9716,3.5776000000000003,6.5,3329.0,Before COVID,,1,2,2,2,2
0,0,"['Action', 'Adventure', 'Science Fiction', 'Fantasy', 'Drama']",ja,2.3427,4986103,96,7.7,3,theatrical,1.1997,1.2394,1.40184,6.0,111.0,Before COVID,,0,2,1,1,1
0,0,"['Animation', 'Family']",Other,3.3862,856607,80,5.5,2,unknown,0.208,0.6735,0.97138,6.2,87.0,Before COVID,,0,2,1,2,1
0,5000000,"['Comedy', 'Drama', 'Romance']",en,4.2739,56303596,120,7.3,2546,unknown,1.1844,4.5177,2.82418,7.5,148694.0,Before COVID,10.2607192,0,2,1,1,2
0,0,"['Comedy', 'Fantasy', 'Science Fiction']",en,4.8099,416178,106,7.278,560,theatrical,0.4075,1.6028,2.20356,5.8,6954.0,Before COVID,,0,1,1,0,1
0,600000,"['Animation', 'Adventure', 'Comedy', 'Family', 'Science Fiction']",Other,1.7912,571302,97,6.7,5,theatrical,1.0296,0.6125,0.5394599999999999,5.3,169.0,Before COVID,-0.04783,1,1,1,1,1
0,0,['Horror'],es,5.2486,38972,78,4.259,29,unknown,0.2656,1.0197,0.2772,3.8,233.0,Before COVID,,0,2,1,1,1
0,0,"['Crime', 'Drama', 'Mystery', 'Thriller']",en,8.2032,3755,128,4.8,29,theatrical,1.9768,3.2438,2.36156,4.7,3421.0,Before COVID,,0,1,1,1,1
0,3500000,"['Romance', 'Drama']",en,3.2103,16367326,104,7.611,1323,theatrical,0.7997,2.3033,1.97464,6.6,24332.0,Before COVID,3.6763788571428573,0,1,1,1,1
0,25000000,"['Horror', 'Adventure', 'Mystery']",en,2.643,104545505,108,6.5,2778,theatrical,0.7832,2.3069,2.15298,6.2,91094.0,Before COVID,3.1818202,1,2,2,2,1
0,650000,['Documentary'],en,0.3139,209752,94,6.3,10,theatrical,0.9331,0.3431,0.5598,7.6,398.0,Before COVID,-0.6773046153846154,0,2,1,1,1
0,900000,"['Comedy', 'Drama', 'Family']",ru,0.6205,1237319,95,5.4,41,theatrical,0.4686,1.4525,1.19122,6.3,938.0,Before COVID,0.3747988888888889,0,2,1,1,1
0,1800000,"['Drama', 'Thriller', 'Crime', 'War']",es,2.9875,1929915,103,6.632,420,unknown,0.438,4.7326,1.90944,6.8,19686.0,Before COVID,0.072175,0,2,1,2,2
0,10000000,"['Action', 'Crime', 'Comedy']",fr,1.2291,7007931,126,6.4,127,theatrical,0.6513,1.0852,1.75768,6.6,4577.0,Before COVID,-0.2992069,1,2,1,1,2
0,0,"['Thriller', 'Mystery']",en,5.083,217427,100,6.1,507,theatrical,1.123,5.5034,3.5818600000000003,5.8,15362.0,Before COVID,,0,1,2,2,2
0,25000000,"['Action', 'Comedy', 'Crime']",en,2.8695,26800152,100,6.13,1347,theatrical,4.1191,7.8432,4.8323,6.0,53558.0,Before COVID,0.07200608,0,2,1,1,2
0,21000000,['Drama'],it,6.1666,4746815,104,6.8,534,streaming,1.3811,0.9485,1.8458,6.7,5511.0,Before COVID,-0.7739611904761905,1,2,1,2,1
0,10000000,"['Drama', 'Romance']",en,4.3741,61621140,96,7.2,3726,theatrical,0.5908,3.2046,3.07968,6.3,44173.0,Before COVID,5.162114,0,2,1,1,1
0,0,['Drama'],en,1.3684,3097257,105,6.625,757,unknown,4.7197,10.6443,4.19086,6.8,32909.0,Before COVID,,0,2,1,1,1
0,22000000,"['Comedy', 'Family', 'Adventure']",en,8.3912,40120144,91,5.3,505,theatrical,0.7198,1.2363,2.49364,4.3,12329.0,Before COVID,0.8236429090909091,1,2,1,1,1
0,19000000,"['Comedy', 'Romance', 'Adventure']",en,8.613,140376621,122,6.8,1541,theatrical,0.807,4.6196,3.48862,6.2,42327.0,Before COVID,6.388243210526316,1,2,1,1,1
0,5000000,"['Drama', 'Horror', 'Mystery']",en,1.6747,19280931,91,5.9,2542,theatrical,1.082,3.1265,2.378,6.1,109582.0,Before COVID,2.8561862,0,2,1,1,1
0,0,"['Science Fiction', 'Thriller', 'Drama']",de,3.7978,1192197,114,6.2,128,unknown,0.3967,0.9242,1.5586600000000002,5.7,1974.0,Before COVID,,0,2,1,1,1
0,240000,"['Crime', 'Mystery', 'Thriller']",Other,1.0851,720000,144,7.9,52,theatrical,1.3497,2.238,0.9799,8.9,30831.0,Before COVID,2.0,0,2,1,1,1
0,300000,"['Comedy', 'Drama']",Other,6.5228,4160000,120,6.267,15,unknown,1.1136,1.1014,1.2879999999999998,7.5,1041.0,Before COVID,12.866666666666667,1,2,1,1,2
0,0,['Drama'],zh,0.977,1136945,144,6.9,23,unknown,1.1028,2.2848,1.622875,7.3,688.0,Before COVID,,0,2,1,1,1
0,0,['Drama'],it,4.036,593966,88,7.0,162,theatrical,1.1596,0.7501,1.06912,6.7,650.0,Before COVID,,0,2,2,2,1
0,0,"['Drama', 'Comedy']",es,5.6431,9963833,108,7.348,82,theatrical,0.9995,0.6212,0.8544600000000001,6.6,1462.0,Before COVID,,0,2,1,1,1
0,12000000,"['Drama', 'Thriller']",en,4.2301,17800000,100,5.9,675,theatrical,1.336,3.0839,2.54468,5.2,17782.0,Before COVID,0.48333333333333334,0,2,1,1,1
0,0,"['Family', 'History', 'Drama']",en,1.8632,7299662,107,7.03,868,theatrical,0.758,3.4533,3.03474,7.1,31247.0,Before COVID,,0,2,1,2,1
0,0,['Comedy'],es,0.4094,5391,84,5.1,11,theatrical,0.5743,0.7028,0.29426,3.0,77.0,Before COVID,,0,2,1,1,1
0,30000000,"['Drama', 'History']",en,3.0583,12217160,108,6.7,1113,theatrical,0.9556,6.3037,5.5709,6.5,32860.0,Before COVID,-0.5927613333333334,0,2,1,2,1
0,0,"['Horror', 'Comedy']",Other,1.5826,2693468,106,6.3,3,theatrical,,,,,,Before COVID,,1,2,1,1,2
0,4500000,"['Mystery', 'Thriller', 'Horror']",en,9.6157,255407969,104,7.62,18314,theatrical,3.1886,4.2938,3.86706,7.8,789493.0,Before COVID,55.757326444444445,0,2,1,1,1
0,469704,['Drama'],es,6.0189,77451,97,5.067,45,theatrical,0.2268,0.9731,1.03964,5.5,1271.0,Before COVID,-0.8351067906596494,0,2,1,2,1
0,2800000,"['Romance', 'Drama']",en,8.8173,27365467,91,7.812,3511,theatrical,0.4075,4.0094,2.54292,6.6,39199.0,Before COVID,8.773381071428572,0,2,1,1,1
0,0,['Comedy'],it,0.3878,1728588,105,6.257,294,theatrical,0.5945,0.8873,0.80512,6.2,900.0,Before COVID,,0,2,1,1,1
0,1000,['Horror'],en,0.0862,600,50,0.0,0,streaming,0.05,0.0,0.0,,,Before COVID,-0.4,0,0,1,0,1
0,69000000,['Comedy'],en,5.4361,180613180,100,6.308,2650,theatrical,1.1755,4.1537,7.08922,6.0,90327.0,Before COVID,1.6175823188405798,1,2,1,1,1
0,87500000,"['Science Fiction', 'Drama']",en,2.0712,127461872,123,6.1,6973,theatrical,0.9329,9.6775,6.3518,6.5,275393.0,Before COVID,0.45670710857142854,0,2,1,2,2
0,0,"['Horror', 'Mystery']",en,0.9222,709528,84,5.0,221,streaming,0.6901,5.8363,3.5175399999999994,4.5,5514.0,Before COVID,,0,2,1,2,2
0,25000000,"['Drama', 'Comedy']",en,1.6134,1872950,125,6.8,477,unknown,2.4347,5.4084,3.77268,6.9,30131.0,Before COVID,-0.925082,0,2,1,1,1
0,6000000,"['Drama', 'Romance']",en,9.4229,8000000,114,6.882,1254,theatrical,0.5998,5.6687,3.5472200000000003,6.6,39372.0,Before COVID,0.3333333333333333,0,2,1,2,2
0,0,"['Mystery', 'Crime', 'Thriller']",en,6.1629,2049844,115,6.4,962,streaming,0.5072,4.7926,3.43112,6.3,29730.0,Before COVID,,0,2,2,2,1
0,0,"['Animation', 'Adventure', 'Family', 'Comedy']",en,3.5781,1913973,80,5.3,59,streaming,0.2046,0.2829,0.7294799999999999,4.8,884.0,Before COVID,,0,2,2,2,1
0,10000,['Drama'],Other,0.0143,10000,90,0.0,0,theatrical,0.0297,0.0,0.0,5.5,25.0,Before COVID,0.0,0,0,1,1,1
0,2400000,['Drama'],it,2.5478,157683,110,6.3,15,theatrical,0.211,1.3387,1.5744,6.2,132.0,Before COVID,-0.93429875,0,2,2,2,2
0,0,"['Action', 'Fantasy', 'Adventure']",ja,2.1906,3729856,108,6.56,562,streaming,1.337,1.9736,1.95842,6.3,13548.0,Before COVID,,0,2,1,1,1
0,7000000,"['Drama', 'Romance']",en,2.4393,1600000,108,7.171,909,theatrical,0.7855,3.2643,3.25702,7.0,30050.0,Before COVID,-0.7714285714285715,0,2,1,1,1
0,35000,"['Horror', 'Thriller']",en,6.7854,421798,84,6.3,2827,unknown,1.5595,2.014,1.7073,5.5,91220.0,Before COVID,11.051371428571429,1,1,1,1,1
0,1000000,"['Horror', 'Thriller']",en,0.4802,114000,88,6.0,6,theatrical,0.5163,0.0571,0.7619800000000001,4.5,2382.0,After COVID,-0.886,0,1,1,1,1
0,6045750,"['Horror', 'Thriller', 'Comedy']",es,3.628,3662671,102,6.33,1338,theatrical,3.9213,2.3963,1.48904,6.3,29916.0,Before COVID,-0.3941742546416904,0,2,1,1,1
0,0,"['Horror', 'Thriller']",en,3.4288,863413,80,4.6,339,streaming,0.3662,0.4275,0.52534,4.2,5553.0,Before COVID,,1,2,1,1,1
0,185000000,"['Family', 'Fantasy', 'Adventure']",en,11.1997,491730089,119,7.3,6337,theatrical,1.4514,11.401,9.27172,6.6,129556.0,Before COVID,1.6580004810810811,1,2,1,1,1
0,75000000,"['Adventure', 'Comedy', 'Family', 'Fantasy']",en,2.6915,197744377,104,7.305,2843,theatrical,1.2535,6.9145,4.39316,7.2,89548.0,Before COVID,1.6365916933333333,0,2,2,2,1
0,183000000,"['Adventure', 'Fantasy', 'Romance', 'Family']",en,8.5162,1097831681,127,7.093,10408,theatrical,5.2651,6.9325,3.50234,6.9,309328.0,Before COVID,4.999080224043716,0,2,1,1,1
0,260000000,"['Adventure', 'Drama', 'Family', 'Animation']",en,9.0866,1662020819,118,7.102,10563,theatrical,4.2115,3.1849,2.28484,6.8,287529.0,Before COVID,5.3923877653846155,1,2,1,1,1
0,70000000,"['Animation', 'Family', 'Comedy', 'Adventure', 'Mystery']",en,3.3898,623190,99,6.997,1316,streaming,1.8736,6.7213,3.7083,6.9,50091.0,After COVID,-0.9910972857142857,0,2,1,1,1
0,0,"['Drama', 'Family']",Other,1.7226,1200000,142,6.1,17,theatrical,0.5499,2.2203,1.9403,7.7,2664.0,Before COVID,,0,1,1,1,1
0,1000000,['Drama'],Other,0.3892,50000,86,0.0,0,theatrical,0.0,0.0143,0.0143,,,Before COVID,-0.95,0,1,1,1,1
0,520000,"['Romance', 'Comedy', 'Adventure']",Other,0.1722,1500000,131,6.2,5,theatrical,0.2793,0.5583,0.96478,5.2,646.0,Before COVID,1.8846153846153846,0,2,1,1,1
0,280000,"['Romance', 'Drama']",Other,1.3251,950000,150,7.7,3,theatrical,0.7918,1.1972,2.29526,5.6,820.0,Before COVID,2.392857142857143,0,1,1,1,1
0,0,"['Drama', 'History']",Other,1.2351,500000,127,9.3,3,theatrical,,,,,,Before COVID,,0,2,1,1,1
0,0,"['Mystery', 'Crime']",Other,0.6367,371528,101,7.9,85,theatrical,1.4684,1.1459,1.46484,7.9,13725.0,Before COVID,,0,2,1,1,1
0,0,"['Comedy', 'Drama']",en,3.9996,327231,94,6.3,273,unknown,1.8228,4.8259,3.13194,6.0,11214.0,Before COVID,,0,2,1,1,1
0,0,"['Thriller', 'Crime', 'Action']",en,1.2411,21712,104,5.897,300,theatrical,0.9269,12.259,4.75334,5.8,9759.0,Before COVID,,0,2,1,1,1
0,1000,"['Comedy', 'Drama', 'Romance']",en,4.4978,40,75,4.667,3,theatrical,0.3966,0.3966,0.49394,5.9,177.0,Before COVID,-0.96,0,1,1,1,1
0,0,['Documentary'],ru,0.235,12847,184,0.0,0,unknown,2.0484,0.181,0.4126999999999999,,,Before COVID,,0,1,1,1,1
0,20000000,"['Action', 'Thriller', 'Adventure', 'Drama']",en,3.9836,1472770,105,6.084,548,theatrical,0.9345,7.4309,3.70596,5.8,15080.0,Before COVID,-0.9263615,0,2,2,2,2
0,0,"['Comedy', 'Drama']",zh,1.5515,356255,111,7.271,70,theatrical,0.6894,4.6398,2.02098,7.4,2386.0,Before COVID,,0,1,1,1,1
0,0,"['Horror', 'Mystery', 'Thriller', 'Fantasy', 'Drama']",en,3.6568,2707199,96,5.6,704,theatrical,1.7108,3.8865,4.46012,5.1,15446.0,Before COVID,,0,2,2,2,1
0,0,['Comedy'],en,0.3224,16544,86,5.053,19,theatrical,0.2127,3.3607,2.47126,5.3,718.0,Before COVID,,0,1,1,1,1
0,0,['Horror'],ko,1.3177,1919930,90,5.7,10,theatrical,0.7528,1.6689,1.56182,4.8,290.0,Before COVID,,0,2,1,1,1
0,0,"['Comedy', 'Animation', 'Adventure']",ru,0.5086,13816357,77,6.012,42,theatrical,1.2706,1.6741,1.33784,4.7,860.0,Before COVID,,1,2,1,1,1
0,2000000,"['Comedy', 'Drama']",en,3.7629,2308355,91,5.8,29,theatrical,0.8055,1.8246,1.7937,6.3,2663.0,Before COVID,0.1541775,0,2,1,1,1
0,0,"['Adventure', 'Action', 'Animation', 'Family', 'Fantasy', 'Science Fiction']",ja,2.9615,59114,82,6.96,50,theatrical,0.989,3.5329,2.91962,7.0,1209.0,Before COVID,,1,1,1,1,1
0,0,"['Drama', 'Thriller']",ru,0.4571,2896,71,5.5,4,unknown,0.5731,1.4487,0.78158,5.1,46.0,Before COVID,,0,0,1,1,1
0,10000,['Drama'],Other,0.9469,10000,151,5.7,3,theatrical,0.2912,0.5489,0.62228,6.2,104.0,Before COVID,0.0,0,1,1,1,1
0,450000,"['Adventure', 'Comedy', 'Romance']",Other,1.3316,2300000,134,7.278,36,theatrical,0.3466,0.3056,0.8632200000000001,7.3,2604.0,Before COVID,4.111111111111111,0,2,1,1,2
0,1500000,"['Mystery', 'Horror', 'Thriller']",ru,1.5519,6945256,90,5.8,360,theatrical,1.5811,2.042,1.6412599999999995,4.6,3171.0,Before COVID,3.630170666666667,0,1,1,1,1
0,1770000,"['Family', 'Comedy']",Other,0.6206,5539724,70,5.6,19,streaming,0.2664,1.7295,1.3162600000000002,6.4,961.0,Before COVID,2.129787570621469,1,1,1,1,1
0,0,"['Family', 'Comedy', 'Adventure', 'Animation', 'Science Fiction']",en,4.3479,43133089,87,6.917,563,unknown,0.8596,1.167,1.03344,6.8,17016.0,Before COVID,,1,2,1,2,1
0,1300000,"['Comedy', 'Drama', 'Family']",Other,0.9081,6300000,154,6.6,19,theatrical,0.3672,2.5638,1.58892,6.9,2796.0,Before COVID,3.8461538461538463,0,1,1,1,1
0,0,"['Action', 'Fantasy', 'History', 'Thriller']",Other,1.5969,1746350,110,6.4,9,theatrical,1.1861,1.2472,1.01218,5.6,426.0,Before COVID,,1,2,1,1,2
0,39000000,"['Horror', 'Mystery', 'Thriller']",en,11.2547,206444123,111,7.379,6333,streaming,1.312,5.7735,3.415080000000001,6.2,163303.0,During COVID,4.293439051282052,1,2,1,1,2
0,0,"['Horror', 'Drama']",ko,1.6088,3135,137,6.0,2,theatrical,1.6484,0.3297,0.56642,,,Before COVID,,0,1,1,1,1
0,40000000,"['Action', 'Thriller']",en,5.7952,146661977,122,6.598,3731,theatrical,1.7382,8.3688,6.292520000000001,6.4,120270.0,Before COVID,2.666549425,1,2,2,1,1
0,0,['Drama'],en,1.0021,131357,111,7.4,278,streaming,1.8632,3.592,2.8728,7.6,19161.0,During COVID,,0,2,1,1,1
0,0,['Comedy'],Other,1.0047,7500000,129,5.25,16,theatrical,1.2332,1.9584,1.9509,5.1,2225.0,Before COVID,,0,1,1,1,1
0,0,"['Adventure', 'Animation', 'Comedy', 'Family']",fr,0.9401,8061843,86,5.9,286,theatrical,0.3717,2.8231,1.7268,5.5,3348.0,Before COVID,,0,2,2,2,2
0,0,"['Drama', 'Romance', 'History']",de,2.5787,4831836,189,7.758,723,theatrical,0.6382,1.4268,1.6142600000000005,7.7,27643.0,Before COVID,,0,2,1,1,2
0,3500000,['Drama'],en,2.9638,890303,120,6.5,19,theatrical,1.2031,1.8017,2.0544,5.1,502.0,Before COVID,-0.7456277142857143,0,1,1,1,1
0,0,"['Drama', 'Crime']",de,1.6417,4997844,106,6.9,855,unknown,1.6382,4.0351,2.1709,7.1,37330.0,Before COVID,,0,2,1,2,2
0,22000000,"['Drama', 'History']",en,1.8849,66558465,112,6.9,1174,theatrical,1.819,4.2027,2.3208,6.8,39578.0,Before COVID,2.0253847727272727,0,2,2,2,2
0,0,['Comedy'],it,4.5205,2359147,93,5.7,186,theatrical,0.6455,2.7204,1.23382,5.5,380.0,Before COVID,,0,2,2,2,2
0,10000000,"['Horror', 'Thriller']",en,4.3263,259939869,106,6.568,4936,theatrical,0.7071,6.1785,2.87788,6.5,184099.0,Before COVID,24.9939869,1,2,1,1,1
0,0,"['Drama', 'Romance', 'Comedy']",ru,0.3971,243000,111,7.1,7,theatrical,0.6106,1.9984,1.44718,5.9,307.0,Before COVID,,0,1,1,1,1
